emb_x,emb_y,NoOfAttributes,NoOfClasses,DataSetSize,AttributeType,EntropyLabel,AvgEntrophyFeatures,AvgCorelationBetFeatures,2_6_8_TrainingAccuracy,2_6_8_TestAccuracy,1_5_0_TrainingAccuracy,1_5_0_TestAccuracy,2_6_20_TrainingAccuracy,2_6_20_TestAccuracy,Accuracy,Legal
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,3.38E-35,0
0.9019927,0.995633,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6385696,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.34E-35,0
0.7706194,0.1758926,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.66666865,1
0.8807434,-0.8155126,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,7.66E-28,0
0.97248113,0.9734594,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.64106494,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.04E-33,0
0.64890736,0.24257123,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6215421,1
-0.99999976,0.99996656,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.08E-26,0
0.8386414,0.6749397,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.57069796,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,6.20E-35,0
0.9891413,0.95983297,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.672319,1
-0.99999976,0.99999154,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.48E-26,0
0.58591515,0.74021935,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5544874,1
0.7716786,0.48700204,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.003232924,0
0.86696607,0.9967529,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5484546,1
0.7946509,0.93217194,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.38E-08,0
0.6734102,0.9973334,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6054261,1
-0.99999976,0.9999957,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.51E-26,0
0.6509378,0.7098052,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5233113,1
-0.9964355,0.9976564,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.71E-26,0
0.6734102,0.9973334,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5898611,1
0.8544583,0.9286264,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,7.96E-08,0
0.7706194,0.1758926,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.66334313,1
0.7595468,0.7395628,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,4.18E-05,0
0.9989875,0.8816989,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.68018943,1
-0.99999976,-0.9999913,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,5.51E-34,0
0.7842969,0.9980797,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6686315,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.13E-33,0
0.88320404,0.9957489,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6128873,1
0.99206924,0.48630357,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.000164439,0
0.97248113,0.9734594,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6423395,1
0.8862615,-0.629018,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.85E-24,0
0.88320404,0.9957489,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.98E-15,1
0.8176013,0.92608225,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.03E-36,0
-0.22571261,0.4396824,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.68E-14,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.92030823,0.9948907,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.59E-27,1
-0.99927694,0.99886423,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.39280528,0.5352861,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,7.11E-28,1
-0.9999985,0.9999299,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.7829445,-0.05182435,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.01E-15,1
-0.99732274,-0.97934693,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.842395,0.06405474,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,7.71E-13,1
-0.9814458,-0.96035427,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.88E-25,1
-0.8821631,0.9844497,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.37E-26,0
-0.14158623,0.6897451,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.74E-14,1
0.91908747,0.7039025,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.07E-21,0
0.6139358,0.75976455,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.58E-14,1
-0.99999976,0.99999905,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.86696607,0.9967529,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.50E-14,1
-0.1050109,0.3509056,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.04E-20,0
0.5307896,0.52560335,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,6.36E-14,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9983399,0.9076684,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.48E-17,1
-0.99999976,0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.4757605,0.731687,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.50E-14,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.7568767,0.997853,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.33E-29,1
-0.9998684,-0.9929105,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.7196298,0.9976333,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.40E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.5991643,0.6548755,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.60E-14,1
-0.9999989,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.40712917,0.64326084,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,9.16E-14,1
-0.8951556,-0.9971309,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.99711645,0.9285018,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.15E-06,1
0.5245006,-0.9090118,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.35E-37,0
-0.11438921,0.6462055,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.15E-15,1
0.77669317,0.58149743,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.42E-19,0
0.5556086,0.3436094,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.14E-06,1
0.544425,0.87017787,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.99E-31,0
0.99711645,0.9285018,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.66E-16,1
-0.99987555,0.999633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.92030823,0.9948907,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.35E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
-0.41629216,0.25663492,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.81E-22,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.8312806,0.99803305,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,6.06E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.88320404,0.9957489,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,9.55E-14,1
-0.99999976,0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,7.91E-38,0
0.88320404,0.9957489,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.88E-16,1
-0.9994461,-0.9100546,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.78116864,0.088967845,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,9.40E-12,1
0.5121862,0.8805891,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.65E-12,0
0.15406974,0.255966,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.09E-23,1
-0.99999976,-0.9999994,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
-0.11438921,0.6462055,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.26E-07,1
-0.9609697,0.9857105,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,6.54E-28,0
0.09296389,0.7564427,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.78E-14,1
-0.997891,-0.99999624,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.67215866,0.05086181,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.23E-24,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
-0.2807089,0.3259749,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.04E-14,1
-0.99999976,0.9999941,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.97248113,0.9734594,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.41E-14,1
0.6927902,0.41543135,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.56E-18,0
0.6114051,0.99699867,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.73E-12,1
0.75488114,0.43090335,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.96E-18,0
0.99711645,0.9285018,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.58E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.96427315,0.97720885,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.39E-25,1
-0.9894281,0.9695157,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.83E-31,0
0.80934095,0.9981187,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.04E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.92030823,0.9948907,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,3.10E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.99711645,0.9285018,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.61E-27,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.94320023,0.98851687,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.25E-12,1
-0.96953744,-0.99371904,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.80934095,0.9981187,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.44E-14,1
0.84288013,0.88767344,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,6.14E-36,0
0.97248113,0.9734594,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,4.84E-15,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,7.00E-13,1
-0.99991226,-0.99999696,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.932896,0.99238926,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.03E-17,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,8.39E-06,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.33E-26,1
-0.99995995,-0.9936369,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.22E-24,1
-0.99998903,0.99963933,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.47E-38,0
0.5319729,0.28192073,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,2.10E-12,1
-0.9999663,-0.995998,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,5.98E-13,1
-0.99999976,-0.99999976,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9019927,0.995633,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,1.13E-16,1
-0.99998564,0.9998994,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0,0
0.9947955,0.9463961,0,1,0,0,0.938701,0.335498,0.28777874,0.9,0,0.9,0,0.27728313,0,0.8627115,1
0.7105859,0.43453923,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.000494822,0
-0.302337,0.16710918,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8867825,1
0.44829705,0.85646373,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.000361094,0
0.7568767,0.997853,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.7735794,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.26E-30,0
0.96427315,0.97720885,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8353489,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.23E-30,0
0.6400642,0.65666485,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.84047526,1
-0.9999988,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.92E-30,0
0.9947955,0.9463961,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.87348515,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.22E-30,0
0.58643305,0.06993575,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.88618064,1
-0.9965837,0.99889624,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,6.26E-27,0
0.6114051,0.99699867,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.72406054,1
-0.99842894,-0.9999769,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.78E-30,0
0.53815454,0.59576267,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.88987255,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.78E-30,0
0.85193104,0.9977565,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.7949964,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.20E-36,0
0.5804385,0.16430044,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8930369,1
-0.99985015,-0.9999997,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.53E-30,0
0.34764308,0.08059857,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.88211906,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,5.26E-31,0
0.92030823,0.9948907,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8415048,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.07E-30,0
0.97248113,0.9734594,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8363905,1
-0.9467795,-0.17605512,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,3.86E-06,0
0.5844203,0.71302867,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.90115803,1
-0.95968395,-0.9999664,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,5.08E-29,0
0.8367538,0.18482746,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.9122051,1
-0.9999816,-0.99684346,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.31E-30,0
0.95397896,0.9831585,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8291307,1
-0.5260548,0.95095897,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.90E-13,0
0.2563828,0.8418691,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.7245245,1
-0.3082682,0.91040486,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,3.46E-08,0
0.94320023,0.98851687,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.82983446,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.26E-30,0
0.91879267,0.62486243,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.786728,1
0.69833475,0.8153041,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.00E-05,0
0.8312806,0.99803305,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.78208804,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,5.57E-31,0
0.99711645,0.9285018,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.85340565,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,3.72E-30,0
-0.047095332,-0.007049548,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8749943,1
-0.9999087,0.9996981,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.58E-27,0
0.6734102,0.9973334,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.7272717,1
-0.99999696,-0.99999267,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.48E-30,0
0.9891413,0.95983297,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8653867,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.52E-30,0
0.92030823,0.9948907,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8392999,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.69E-30,0
0.57838047,-0.2041565,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.88230026,1
-0.99994546,-0.99998975,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.17E-30,0
0.12865776,0.15650147,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8870025,1
-0.99999976,0.99999917,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,2.04E-27,0
0.95397896,0.9831585,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.826947,1
-0.99999726,-0.9999821,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,6.86E-31,0
0.9947955,0.9463961,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8622329,1
0.50038856,0.9091806,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,1.45E-05,0
0.98097205,0.9683785,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.8585278,1
-0.99999976,-0.99999976,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,7.01E-31,0
0.932896,0.99238926,0.75,0,0.000998496,0.5,1,0.31014156,0.5437679,1,0.9444444,1,0.9444444,1,0.7777778,0.83878213,1
